City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
1,Kapaa,22.08,-159.32,71.6,93,75,11.41,US,11/9/2019 18:22
81,Esperance,-33.86,121.89,71.6,24,15,19.46,AU,11/9/2019 18:20
348,Imbituba,-28.24,-48.67,71.6,100,75,5.82,BR,11/9/2019 18:32
490,Pisco,-13.71,-76.2,71.6,30,37,11.41,PE,11/9/2019 18:23
418,Gemena,3.25,19.78,71.78,98,100,3.09,CD,11/9/2019 18:32
143,Juxtlahuaca,17.43,-99.15,71.87,61,0,9.46,MX,11/9/2019 18:32
260,Zemio,5.02,25.13,71.92,92,86,1.41,CF,11/9/2019 18:32
62,Chuy,-33.69,-53.46,72,71,86,8.77,UY,11/9/2019 18:22
262,Santa Vitoria Do Palmar,-33.52,-53.37,72,71,86,8.77,BR,11/9/2019 18:32
291,Guia De Isora,28.21,-16.78,72,49,40,25.28,ES,11/9/2019 18:32
426,Bowen,-20.01,148.25,72,67,28,5.82,AU,11/9/2019 18:32
440,Progreso,-34.68,-56.22,72,68,40,16.11,UY,11/9/2019 18:32
290,Churu,28.3,74.97,72.07,25,0,8.01,IN,11/9/2019 18:32
84,Makokou,0.56,12.85,72.23,96,100,1.72,GA,11/9/2019 18:31
40,Sorong,-0.86,131.25,72.3,98,87,0.96,ID,11/9/2019 18:31
507,Luba,17.32,120.7,72.5,88,57,4.05,PH,11/9/2019 18:33
412,Hualmay,-11.1,-77.61,72.72,58,35,10,PE,11/9/2019 18:23
128,Bafia,4.74,11.22,72.79,88,100,3.62,CM,11/9/2019 18:31
368,Impfondo,1.62,18.06,72.79,97,100,1.63,CD,11/9/2019 18:32
361,Kerema,-7.96,145.78,73.13,94,100,1.79,PG,11/9/2019 18:32
461,Sao Filipe,14.9,-24.5,73.33,86,65,19.91,CV,11/9/2019 18:23
268,Labuhan,-2.54,115.51,73.36,93,71,1.41,ID,11/9/2019 18:23
13,Avarua,-21.21,-159.78,73.4,83,43,12.75,CK,11/9/2019 18:31
25,Saint-Leu,-21.15,55.28,73.4,73,100,4.7,RE,11/9/2019 18:23
32,Rikitea,-23.12,-134.97,73.42,77,100,8.66,PF,11/9/2019 18:22
121,Ruangwa,-10.07,38.93,73.56,80,100,5.97,TZ,11/9/2019 18:31
123,Dingle,11,122.67,73.62,81,73,1.97,PH,11/9/2019 18:23
83,Kisanga,-11.72,27.4,73.65,43,83,0.94,CD,11/9/2019 18:31
191,Sibiti,-3.69,13.35,73.65,92,100,1.5,CG,11/9/2019 18:32
36,Bambous Virieux,-20.34,57.76,73.99,83,75,5.82,MU,11/9/2019 18:23
53,Mahebourg,-20.41,57.7,73.99,83,75,5.82,MU,11/9/2019 18:22
147,Sitka,37.17,-99.65,73.99,20,0,3,US,11/9/2019 18:22
159,Erzin,36.95,36.2,73.99,48,0,4.7,TR,11/9/2019 18:32
271,Grand Gaube,-20.01,57.66,73.99,83,75,5.82,MU,11/9/2019 18:23
442,Cap Malheureux,-19.98,57.61,73.99,83,75,5.82,MU,11/9/2019 18:32
354,Gorontalo,0.54,123.06,74.01,89,37,4.25,ID,11/9/2019 18:32
352,Pontianak,-0.02,109.34,74.21,95,64,1.19,ID,11/9/2019 18:32
155,Samarai,-10.62,150.67,74.32,92,85,4.54,PG,11/9/2019 18:28
496,Ondjiva,-17.07,15.73,74.75,56,92,6.31,AO,11/9/2019 18:32
466,Sokoni,-12.89,28.78,74.77,45,86,5.41,CD,11/9/2019 18:32
133,Lampang,18.29,99.49,75,99,99,0.27,TH,11/9/2019 18:32
240,Batticaloa,7.71,81.69,75.07,92,100,0.74,LK,11/9/2019 18:32
158,Viedma,-40.81,-62.99,75.11,17,13,11.21,AR,11/9/2019 18:23
91,Kota Kinabalu,5.98,116.07,75.2,88,75,4.7,MY,11/9/2019 18:31
314,Gizo,31.8,34.94,75.2,64,0,1.12,IL,11/9/2019 18:22
487,Bitung,1.44,125.19,75.2,88,40,2.24,ID,11/9/2019 18:28
157,Port Moresby,-9.47,147.16,75.51,90,100,7.63,PG,11/9/2019 18:32
454,Namibe,-15.19,12.15,75.79,76,0,16.71,AO,11/9/2019 18:23
192,Sola,-3.17,33.8,75.83,56,74,7.4,TZ,11/9/2019 18:23
9,Carnarvon,-30.97,22.13,75.94,17,100,16.62,ZA,11/9/2019 18:22
35,Marawi,8,124.29,75.99,89,34,5.01,PH,11/9/2019 18:28
306,Russell,38.9,-98.86,75.99,21,1,10.29,US,11/9/2019 18:32
377,Hays,38.88,-99.33,75.99,21,1,8.05,US,11/9/2019 18:31
338,Remedios,7.03,-74.7,76.57,85,100,2.24,CO,11/9/2019 18:30
202,Wala,4.58,12.32,76.78,72,84,3.85,CM,11/9/2019 18:32
283,Kahului,20.89,-156.47,77,83,20,3.36,US,11/9/2019 18:17
457,Bathsheba,13.22,-59.52,77,88,75,16.11,BB,11/9/2019 18:32
321,Sakaraha,-22.91,44.53,77.43,51,1,13.56,MG,11/9/2019 18:32
391,Roebourne,-20.77,117.15,77.63,39,15,13.49,AU,11/9/2019 18:32
464,La Palma,5.36,-74.39,77.67,74,100,3.4,CO,11/9/2019 18:32
521,Farafangana,-22.82,47.83,77.86,88,8,6.71,MG,11/9/2019 18:33
95,Hilo,19.71,-155.08,78.01,60,1,4.7,US,11/9/2019 18:22
212,Victoria,5.28,115.24,78.01,88,75,3.36,BN,11/9/2019 18:23
223,Buala,-8.15,159.59,78.04,86,42,3.13,SB,11/9/2019 18:32
483,Bilma,18.69,12.92,78.57,12,19,5.21,NE,11/9/2019 18:30
209,Zambezi,-13.55,23.12,78.62,40,66,2.06,ZM,11/9/2019 18:23
165,Olutanga,7.31,122.85,78.66,82,100,4.7,PH,11/9/2019 18:32
329,Awbari,26.59,12.77,78.69,25,100,16.93,LY,11/9/2019 18:32
425,Kilinochchi,9.4,80.4,78.71,85,38,6.91,LK,11/9/2019 18:32
56,Puerto Ayora,-0.74,-90.35,78.8,65,40,16.11,EC,11/9/2019 18:22
310,Riyadh,24.63,46.72,78.8,26,99,6.93,SA,11/9/2019 18:22
132,Huarmey,-10.07,-78.15,78.94,46,71,11.81,PE,11/9/2019 18:32
369,Yenagoa,4.92,6.26,79.09,88,95,6.96,NG,11/9/2019 18:32
14,Atuona,-9.8,-139.03,79.32,75,8,13.47,PF,11/9/2019 18:22
110,Kavieng,-2.57,150.8,79.39,81,100,6.78,PG,11/9/2019 18:22
287,Guerrero Negro,27.97,-114.04,79.48,39,100,6.22,MX,11/9/2019 18:22
407,Tabou,4.42,-7.36,79.63,81,47,3.67,CI,11/9/2019 18:32
489,Kieta,-6.22,155.63,79.86,79,94,9.24,PG,11/9/2019 18:23
280,Karratha,-20.74,116.85,80.11,61,40,20.33,AU,11/9/2019 18:22
278,Bandarbeyla,9.49,50.81,80.24,72,0,17.18,SO,11/9/2019 18:22
15,Arraial Do Cabo,-22.97,-42.02,80.6,78,75,14.99,BR,11/9/2019 18:18
185,Salalah,17.01,54.1,80.6,74,40,3.36,OM,11/9/2019 18:23
295,Tiarei,-17.53,-149.33,80.6,78,75,3.36,PF,11/9/2019 18:32
322,Abu Dhabi,24.47,54.37,80.6,65,52,6.93,AE,11/9/2019 18:21
346,Buraydah,26.33,43.97,80.6,39,75,6.93,SA,11/9/2019 18:32
384,Singkang,2.1,102.8,80.6,83,75,1.1,MY,11/9/2019 18:32
383,Santa Cruz Del Sur,20.71,-78,80.73,76,1,2.3,CU,11/9/2019 18:32
146,Vaitape,-16.52,-151.75,80.8,81,68,18.68,PF,11/9/2019 18:23
219,Faanui,-16.48,-151.75,80.8,81,68,18.68,PF,11/9/2019 18:22
416,Hukuntsi,-23.98,21.76,80.91,32,62,4.05,BW,11/9/2019 18:32
193,Pilar,-34.46,-58.91,81,57,20,14.99,AR,11/9/2019 18:32
104,Tumbi,7.5,4.3,81.12,69,74,1.21,NG,11/9/2019 18:31
189,Hambantota,6.12,81.12,81.19,79,87,9.62,LK,11/9/2019 18:22
243,Biak,-0.91,122.88,81.5,74,60,3.36,ID,11/9/2019 18:32
170,Kavaratti,10.57,72.64,81.64,72,9,7.63,IN,11/9/2019 18:32
316,Kibala,9.11,18.35,81.68,34,51,4.14,TD,11/9/2019 18:32
467,Port Blair,11.67,92.75,81.81,74,5,2.46,IN,11/9/2019 18:23
113,Meulaboh,4.14,96.13,81.86,74,99,5.32,ID,11/9/2019 18:20
198,Carutapera,-1.2,-46.02,81.99,76,62,10.78,BR,11/9/2019 18:32
195,Lompoc,34.64,-120.46,82,55,1,6.82,US,11/9/2019 18:32
284,San Pedro,-33.68,-59.66,82,49,64,7,AR,11/9/2019 18:32
28,Hithadhoo,-0.6,73.08,82.02,77,18,10.22,MV,11/9/2019 18:22
445,Bosaso,11.28,49.18,82.02,70,0,18.63,SO,11/9/2019 18:23
253,Miri,10.31,9.75,82.2,32,66,5.01,NG,11/9/2019 18:32
365,Vanimo,-2.67,141.3,82.24,77,100,8.05,PG,11/9/2019 18:32
80,Aitape,-3.15,142.36,82.36,76,100,7.94,PG,11/9/2019 18:31
6,Mitsamiouli,-11.38,43.28,82.4,69,20,12.75,KM,11/9/2019 18:22
102,Masunga,-20.62,27.45,82.4,45,75,9.17,BW,11/9/2019 18:31
152,Soyo,-6.13,12.37,82.4,78,20,6.93,AO,11/9/2019 18:28
401,Aswan,24.09,32.9,82.4,30,0,7.52,EG,11/9/2019 18:23
71,Bonthe,7.53,-12.5,82.53,73,32,6.17,SL,11/9/2019 18:20
373,Mersing,2.43,103.84,82.56,71,51,2.82,MY,11/9/2019 18:32
179,Naze,5.43,7.07,82.69,71,83,2.13,NG,11/9/2019 18:32
305,Iracoubo,5.48,-53.21,82.76,78,21,12.71,GF,11/9/2019 18:30
332,Sinnamary,5.38,-52.96,82.76,78,21,12.71,GF,11/9/2019 18:23
149,Kloulklubed,7.04,134.26,82.8,80,100,15.52,PW,11/9/2019 18:23
109,Caravelas,-17.73,-39.27,83.35,59,1,16.13,BR,11/9/2019 18:27
19,Lorengau,-2.02,147.27,83.37,77,100,14,PG,11/9/2019 18:23
120,Namatanai,-3.66,152.44,83.59,69,100,6.31,PG,11/9/2019 18:31
518,Nyimba,-14.56,30.81,83.64,38,46,11.27,ZM,11/9/2019 18:33
269,Inirida,3.87,-67.92,83.8,84,74,1.86,CO,11/9/2019 18:32
16,Butaritari,3.07,172.79,83.86,67,100,4.7,KI,11/9/2019 18:22
319,Pandamatenga,-18.54,25.64,83.93,27,91,5.41,BW,11/9/2019 18:32
44,Madimba,4.42,9.93,84.2,83,40,3.11,CM,11/9/2019 18:31
99,Acajutla,13.59,-89.83,84.2,45,9,12.75,SV,11/9/2019 18:31
197,Champerico,16.38,-93.6,84.2,58,75,14.99,MX,11/9/2019 18:23
214,Laguna,16.17,-88.94,84.2,70,40,4.7,BZ,11/9/2019 18:23
267,Tubuala,9.52,-79.03,84.2,79,75,5.82,PA,11/9/2019 18:32
364,Atar,20.52,-13.05,84.2,20,100,11.41,MR,11/9/2019 18:32
421,Bayeux,-7.13,-34.94,84.2,62,40,14.99,BR,11/9/2019 18:32
429,La Primavera,-32.92,-68.67,84.2,26,0,5.82,AR,11/9/2019 18:32
506,Bluefields,12.01,-83.77,84.2,89,75,4.7,NI,11/9/2019 18:33
520,Yatou,3.63,9.81,84.2,83,40,3.91,CM,11/9/2019 18:23
244,Biltine,14.53,20.93,84.58,12,74,11.81,TD,11/9/2019 18:32
434,Cauquenes,-35.97,-72.32,84.67,18,0,6.08,CL,11/9/2019 18:32
154,Amapa,15.09,-87.97,84.99,78,75,5.82,HN,11/9/2019 18:30
235,Mandera,3.94,41.86,84.99,17,94,1.99,ET,11/9/2019 18:32
503,Azare,11.67,10.19,85.06,23,50,6.42,NG,11/9/2019 18:32
2,Santa Fe,-31.62,-60.7,86,56,68,5.01,AR,11/9/2019 18:23
69,Touros,-5.2,-35.46,86,55,40,13.87,BR,11/9/2019 18:29
254,Sao Joao Da Barra,-21.64,-41.05,86,62,20,16.11,BR,11/9/2019 18:23
323,Ontario,34.07,-117.65,86,9,1,2.66,US,11/9/2019 18:30
511,Rengo,-34.41,-70.86,86,20,0,13.87,CL,11/9/2019 18:28
10,Ponta Do Sol,-20.63,-46,86.07,49,0,7.29,BR,11/9/2019 18:22
495,Bubaque,11.28,-15.83,86.18,56,20,9.89,GW,11/9/2019 18:32
92,Formosa,-15.55,-47.33,86.32,32,32,4.05,BR,11/9/2019 18:31
39,San Juan,-31.54,-68.53,86.79,30,1,5.93,AR,11/9/2019 18:27
465,Yola,9.26,12.45,87.26,36,93,1.83,NG,11/9/2019 18:32
293,Road Town,18.42,-64.62,87.8,70,20,11.41,VG,11/9/2019 18:32
357,Vila Velha,-3.71,-38.6,87.8,55,100,18.34,BR,11/9/2019 18:22
258,Coahuayana,18.62,-100.35,88.03,54,0,1.54,MX,11/9/2019 18:30
376,Cururupu,-1.82,-44.87,88.72,51,100,7.34,BR,11/9/2019 18:23
276,Gweta,-20.21,25.26,88.86,27,42,16.44,BW,11/9/2019 18:32
408,Jacarezinho,-23.16,-49.97,89.28,47,97,3.83,BR,11/9/2019 18:32
183,San Patricio,-26.98,-56.83,89.56,51,31,6.24,PY,11/9/2019 18:23
126,Cayenne,4.94,-52.33,89.6,66,5,12.75,GF,11/9/2019 18:23
229,Tecoanapa,16.99,-99.26,89.6,59,5,0.63,MX,11/9/2019 18:28
337,Araxa,-19.59,-46.94,89.6,38,21,5.82,BR,11/9/2019 18:32
224,Cabo San Lucas,22.89,-109.91,90,48,40,6.93,MX,11/9/2019 18:22
12,Bako,12.29,-0.73,90.28,18,100,5.03,BF,11/9/2019 18:31
286,Cravo Norte,6.3,-70.2,90.66,54,73,3.69,CO,11/9/2019 18:32
298,Georgetown,6.8,-58.16,91.4,74,20,13.87,GY,11/9/2019 18:22
359,Planaltina,-15.62,-47.66,91.4,29,40,14.99,BR,11/9/2019 18:32
398,Santa Maria,-16.02,-48.01,91.4,29,40,14.99,BR,11/9/2019 18:32
411,Arlit,18.74,7.39,91.98,8,27,6.64,NE,11/9/2019 18:23
304,Tomatlan,19.93,-105.25,92.95,43,72,3.09,MX,11/9/2019 18:29
114,Esmeraldas,-19.76,-44.31,93.2,35,40,6.93,BR,11/9/2019 18:31
453,Tamandare,-8.28,-70.75,93.31,40,83,3.09,BR,11/9/2019 18:23
385,Barreirinha,-2.8,-57.07,94.95,41,92,3.31,BR,11/9/2019 18:32
350,Mazagao,-0.12,-51.29,95,53,75,12.75,BR,11/9/2019 18:32
417,San Alejo,13.43,-87.96,95,32,0,3.36,SV,11/9/2019 18:32
237,Placido De Castro,-10.34,-67.19,95.65,35,37,4.23,BR,11/9/2019 18:32
301,Sao Miguel Do Tapuio,-5.5,-41.32,96.66,27,98,5.08,BR,11/9/2019 18:32
33,Jacareacanga,-6.22,-57.76,96.69,36,95,2.84,BR,11/9/2019 18:31
325,Aragarcas,-15.9,-52.25,96.8,41,40,5.82,BR,11/9/2019 18:32
246,Petrolina,-9.38,-40.5,98.6,22,46,14.99,BR,11/9/2019 18:32
432,Gat,14.69,-16.54,98.6,22,57,6.93,SN,11/9/2019 18:22
494,Tartagal,-22.52,-63.8,100.4,39,40,5.14,AR,11/9/2019 18:32
